CVE-2015-1637,CWE-310,"Vulnerability in Schannel Could Allow Security Feature Bypass (3046049) This security update resolves a vulnerability in Microsoft Windows that facilitates exploitation of the publicly disclosed FREAK technique, an industry-wide issue that is not specific to Windows operating systems. The vulnerability could allow a man-in-the-middle (MiTM) attacker to force the downgrading of the key length of an RSA key to EXPORT-grade length in a TLS connection. Any Windows system using Schannel to connect to a remote TLS server with an insecure cipher suite is affected.  This security update is rated Important for all supported releases of Microsoft Windows. For more information, see the Affected Software section.The security update addresses the vulnerability by correcting the cipher suite enforcement policies that are used when server keys are exchanged between servers and client systems. For more information about the vulnerability, see the Vulnerability Information section. Schannel (aka Secure Channel) in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 does not properly restrict TLS state transitions, which makes it easier for remote attackers to conduct cipher-downgrade attacks to EXPORT_RSA ciphers via crafted TLS traffic, related to the FREAK issue, a different vulnerability than CVE-2015-0204 and CVE-2015-1067."
CVE-2015-1636,CWE-79,"Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (3038999) This security update resolves vulnerabilities in Microsoft Office. The most severe of the vulnerabilities could allow remote code execution if a user opens a specially crafted Microsoft Office file. An attacker who successfully exploited the vulnerabilities could run arbitrary code in the context of the current user. Customers whose accounts are configured to have fewer user rights on the system could be less impacted than those who operate with administrative user rights.This security update is rated Critical for all supported editions of Microsoft Office 2007, Microsoft Office 2010, and Microsoft Office 2013. This security update is rated Important for the following affected software:For more information, see the Affected Software section. Cross-site scripting (XSS) vulnerability in Microsoft SharePoint Foundation 2013 Gold and SP1 and SharePoint Server 2013 Gold and SP1 allows remote authenticated users to inject arbitrary web script or HTML via a crafted request, aka Microsoft SharePoint XSS Vulnerability."
CVE-2015-1634,CWE-399,"Cumulative Security Update for Internet Explorer (3032359) This security update resolves vulnerabilities in Internet Explorer. The most severe of the vulnerabilities could allow remote code execution if a user views a specially crafted webpage using Internet Explorer. An attacker who successfully exploited these vulnerabilities could gain the same user rights as the current user. Customers whose accounts are configured to have fewer user rights on the system could be less impacted than those who operate with administrative user rights.This security update is rated Critical for Internet Explorer 6 (IE 6), Internet Explorer 7 (IE 7), Internet Explorer 8 (IE 8), Internet Explorer 9 (IE 9), Internet Explorer 10 (IE 10), and Internet Explorer 11 (IE 11) on affected Windows clients, and Moderate for Internet Explorer 6 (IE 6), Internet Explorer 7 (IE 7), Internet Explorer 8 (IE 8), Internet Explorer 9 (IE 9), Internet Explorer 10 (IE 10), and Internet Explorer 11 (IE 11) on affected Windows servers. For more information, see the Affected Software section.The security update addresses the vulnerabilities by modifying the way that Internet Explorer handles objects in memory, by modifying how the VBScript scripting engine handles objects in memory, by helping to ensure that cross-domain policies are properly enforced in Internet Explorer, and by adding additional permission validations to Internet Explorer. For more information about the vulnerabilities, see the Vulnerability Information section. Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka Internet Explorer Memory Corruption Vulnerability, a different vulnerability than CVE-2015-1625."
CVE-2015-1633,CWE-79,"Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (3038999) This security update resolves vulnerabilities in Microsoft Office. The most severe of the vulnerabilities could allow remote code execution if a user opens a specially crafted Microsoft Office file. An attacker who successfully exploited the vulnerabilities could run arbitrary code in the context of the current user. Customers whose accounts are configured to have fewer user rights on the system could be less impacted than those who operate with administrative user rights.This security update is rated Critical for all supported editions of Microsoft Office 2007, Microsoft Office 2010, and Microsoft Office 2013. This security update is rated Important for the following affected software:For more information, see the Affected Software section. Cross-site scripting (XSS) vulnerability in Microsoft SharePoint Foundation 2010 SP2, SharePoint Server 2010 SP2, SharePoint Foundation 2013 Gold and SP1, and SharePoint Server 2013 Gold and SP1 allows remote authenticated users to inject arbitrary web script or HTML via a crafted request, aka Microsoft SharePoint XSS Vulnerability."
CVE-2015-1632,CWE-79,"Vulnerabilities in Microsoft Exchange Server Could Allow Elevation of Privilege (3040856) This security update resolves vulnerabilities in Microsoft Exchange Server. The most severe of the vulnerabilities could allow elevation of privilege if a user clicks a specially crafted URL that takes them to a targeted Outlook Web App site. An attacker would have no way to force users to visit a specially crafted website. Instead, an attacker would have to convince them to visit the website, typically by getting them to click a link in an instant messenger or email message that takes them to the attacker's website, and then convince them to click the specially crafted URL.This security update is rated Important for all supported editions of Microsoft Exchange Server 2013. For more information, see the Affected Software section. The security update addresses the vulnerabilities by correcting how Exchange Server sanitizes page content in Outlook Web App and by correcting the way Exchange validates meeting organizer authenticity when accepting, scheduling, or modifying meeting requests in Exchange calendars. For more information about the vulnerabilities, see the Vulnerability Information section. Cross-site scripting (XSS) vulnerability in errorfe.aspx in Outlook Web App (OWA) in Microsoft Exchange Server 2013 SP1 and Cumulative Update 7 allows remote attackers to inject arbitrary web script or HTML via the msgParam parameter in an authError action, aka Exchange Error Message Cross Site Scripting Vulnerability."
CVE-2015-1631,CWE-284,"Vulnerabilities in Microsoft Exchange Server Could Allow Elevation of Privilege (3040856) This security update resolves vulnerabilities in Microsoft Exchange Server. The most severe of the vulnerabilities could allow elevation of privilege if a user clicks a specially crafted URL that takes them to a targeted Outlook Web App site. An attacker would have no way to force users to visit a specially crafted website. Instead, an attacker would have to convince them to visit the website, typically by getting them to click a link in an instant messenger or email message that takes them to the attacker's website, and then convince them to click the specially crafted URL.This security update is rated Important for all supported editions of Microsoft Exchange Server 2013. For more information, see the Affected Software section. The security update addresses the vulnerabilities by correcting how Exchange Server sanitizes page content in Outlook Web App and by correcting the way Exchange validates meeting organizer authenticity when accepting, scheduling, or modifying meeting requests in Exchange calendars. For more information about the vulnerabilities, see the Vulnerability Information section. Microsoft Exchange Server 2013 SP1 and Cumulative Update 7 allows remote attackers to spoof meeting organizers via unspecified vectors, aka Exchange Forged Meeting Request Spoofing Vulnerability."
CVE-2015-1630,CWE-79,"Vulnerabilities in Microsoft Exchange Server Could Allow Elevation of Privilege (3040856) This security update resolves vulnerabilities in Microsoft Exchange Server. The most severe of the vulnerabilities could allow elevation of privilege if a user clicks a specially crafted URL that takes them to a targeted Outlook Web App site. An attacker would have no way to force users to visit a specially crafted website. Instead, an attacker would have to convince them to visit the website, typically by getting them to click a link in an instant messenger or email message that takes them to the attacker's website, and then convince them to click the specially crafted URL.This security update is rated Important for all supported editions of Microsoft Exchange Server 2013. For more information, see the Affected Software section. The security update addresses the vulnerabilities by correcting how Exchange Server sanitizes page content in Outlook Web App and by correcting the way Exchange validates meeting organizer authenticity when accepting, scheduling, or modifying meeting requests in Exchange calendars. For more information about the vulnerabilities, see the Vulnerability Information section. Cross-site scripting (XSS) vulnerability in Outlook Web App (OWA) in Microsoft Exchange Server 2013 SP1 and Cumulative Update 7 allows remote attackers to inject arbitrary web script or HTML via a crafted URL, aka Audit Report Cross Site Scripting Vulnerability."
CVE-2015-1629,CWE-79,"Vulnerabilities in Microsoft Exchange Server Could Allow Elevation of Privilege (3040856) This security update resolves vulnerabilities in Microsoft Exchange Server. The most severe of the vulnerabilities could allow elevation of privilege if a user clicks a specially crafted URL that takes them to a targeted Outlook Web App site. An attacker would have no way to force users to visit a specially crafted website. Instead, an attacker would have to convince them to visit the website, typically by getting them to click a link in an instant messenger or email message that takes them to the attacker's website, and then convince them to click the specially crafted URL.This security update is rated Important for all supported editions of Microsoft Exchange Server 2013. For more information, see the Affected Software section. The security update addresses the vulnerabilities by correcting how Exchange Server sanitizes page content in Outlook Web App and by correcting the way Exchange validates meeting organizer authenticity when accepting, scheduling, or modifying meeting requests in Exchange calendars. For more information about the vulnerabilities, see the Vulnerability Information section. Cross-site scripting (XSS) vulnerability in Outlook Web App (OWA) in Microsoft Exchange Server 2013 SP1 and Cumulative Update 7 allows remote attackers to inject arbitrary web script or HTML via a crafted URL, aka ExchangeDLP Cross Site Scripting Vulnerability."
CVE-2015-1628,CWE-79,"Vulnerabilities in Microsoft Exchange Server Could Allow Elevation of Privilege (3040856) This security update resolves vulnerabilities in Microsoft Exchange Server. The most severe of the vulnerabilities could allow elevation of privilege if a user clicks a specially crafted URL that takes them to a targeted Outlook Web App site. An attacker would have no way to force users to visit a specially crafted website. Instead, an attacker would have to convince them to visit the website, typically by getting them to click a link in an instant messenger or email message that takes them to the attacker's website, and then convince them to click the specially crafted URL.This security update is rated Important for all supported editions of Microsoft Exchange Server 2013. For more information, see the Affected Software section. The security update addresses the vulnerabilities by correcting how Exchange Server sanitizes page content in Outlook Web App and by correcting the way Exchange validates meeting organizer authenticity when accepting, scheduling, or modifying meeting requests in Exchange calendars. For more information about the vulnerabilities, see the Vulnerability Information section. Cross-site scripting (XSS) vulnerability in Outlook Web App (OWA) in Microsoft Exchange Server 2013 SP1 and Cumulative Update 7 allows remote attackers to inject arbitrary web script or HTML via a crafted X-OWA-Canary cookie in an AD.RecipientType.User action, aka OWA Modified Canary Parameter Cross Site Scripting Vulnerability."
CVE-2015-1627,CWE-264,"Cumulative Security Update for Internet Explorer (3032359) This security update resolves vulnerabilities in Internet Explorer. The most severe of the vulnerabilities could allow remote code execution if a user views a specially crafted webpage using Internet Explorer. An attacker who successfully exploited these vulnerabilities could gain the same user rights as the current user. Customers whose accounts are configured to have fewer user rights on the system could be less impacted than those who operate with administrative user rights.This security update is rated Critical for Internet Explorer 6 (IE 6), Internet Explorer 7 (IE 7), Internet Explorer 8 (IE 8), Internet Explorer 9 (IE 9), Internet Explorer 10 (IE 10), and Internet Explorer 11 (IE 11) on affected Windows clients, and Moderate for Internet Explorer 6 (IE 6), Internet Explorer 7 (IE 7), Internet Explorer 8 (IE 8), Internet Explorer 9 (IE 9), Internet Explorer 10 (IE 10), and Internet Explorer 11 (IE 11) on affected Windows servers. For more information, see the Affected Software section.The security update addresses the vulnerabilities by modifying the way that Internet Explorer handles objects in memory, by modifying how the VBScript scripting engine handles objects in memory, by helping to ensure that cross-domain policies are properly enforced in Internet Explorer, and by adding additional permission validations to Internet Explorer. For more information about the vulnerabilities, see the Vulnerability Information section. Microsoft Internet Explorer 7 through 11 allows remote attackers to gain privileges via a crafted web site, aka Internet Explorer Elevation of Privilege Vulnerability."
