Topic 000		173.97054596861943
	directory	46.91621649248982
	active	41.947975413497446
	ldap	12.680158972065838
	request	6.523646556369957
	mode	6.0199592019235375
	adam	5.994426121501559
	sp4	5.06486302141461
	leak	5.026699797421747
	hang	4.312433976792006
	lsass	4.291360257956688
	authenticated	4.2500895168953345
	consumption	4.003270261638398
	lightweight	3.9925452204245566
	ldaps	3.992016716907535
	requests	3.4348778916099607
	outage	3.198893038282027
	query	2.676449537596307
	initialization	1.0651351410649288
	authentication	1.0062589977285386
	allocate	0.6882722841078679


Topic 001		84.61924772851938
	window	10.766672208401545
	sp4	10.128876984033658
	creation	7.492760293436973
	parameters	6.419619651482916
	vulnerabilities	5.782102705075432
	callback	4.861143351246111
	postmessage	3.986650120791209
	privilege	3.81328896239647
	exception	3.024241759552275
	ms08-061	2.9921416155070863
	trusted	2.925751709612237
	sent	2.8598327895028097
	calls	2.689983929770737
	from	2.4864881109559227
	within	2.1572960076536294
	new	2.0374307362179214
	procedure	1.849333846671215
	then	1.2260815578671156
	properties	0.9934965692809024
	messaging	0.8364994219614872


Topic 002		102.51412192683742
	dns	30.973509594726355
	query	10.128327125151976
	responses	6.369561606008833
	sp4	5.786965629567421
	queries	4.9932988682838335
	validation	4.099955480115313
	transaction	4.030808373804902
	ids	3.9839287328519357
	cache	3.748432148764123
	dynamic	2.962015380210567
	makes	2.941488937347875
	easier	2.922101149601924
	trigger	2.8336211137474954
	when	2.560430161494749
	are	2.3595776995565854
	response	2.2388775867712414
	sending	2.0224928849537234
	enabled	1.9918432768924017
	updates	1.8078113275347103
	all	0.9216131081753369


Topic 003		134.62324489157717
	redirect	11.981531183024556
	url	10.451350530899468
	adobe	8.007678977155894
	attacks	7.5633190949574605
	redirection	7.465450396846013
	uag	6.99266582361793
	spoofing	6.771125128810261
	conduct	6.6416488775085085
	update	6.562840460953295
	address	5.973588894008043
	flash	5.9678131071501275
	sites	5.915673573425993
	phishing	4.946221499135138
	forefront	3.790740604147882
	gateway	3.2389842484634417
	open	3.1307648256480953
	vectors	3.123662772222368
	unified	2.9799790601749647
	bar	2.967473527671598
	spoof	2.916575263266037


Topic 004		152.62598299626075
	bypass	29.316066275165607
	feature	15.396556734185292
	intended	10.780298910149266
	restrictions	10.326313406764667
	demonstrated	7.955066310841686
	enforce	5.459033887998905
	pwn2own	4.9627420306703804
	determine	4.932408790337136
	domain	3.4295874194180467
	network	3.242087548380706
	configuration	3.2277356792604834
	address	3.2088869741375836
	rules	2.962320332749925
	cross	2.952576919149606
	vupen	2.943475830424438
	sandbox	2.6420139490482892
	vectors	2.499602720359453
	zone	2.3402300976521198
	within	2.30783668123841
	content	1.9895921082177213


Topic 005		139.9120136496353
	consumption	21.769722139953295
	cpu	9.643016498318241
	containing	9.032936723165802
	loop	8.207981493084564
	infinite	7.865566613448652
	many	6.960514434155408
	issue	6.463789142299696
	element	6.15539314992341
	6.0.2900.2180	5.9743984013734845
	javascript	5.881139136256763
	attribute	4.042638203565671
	iframe	3.960777465296929
	large	3.9266341891846497
	stack	3.767220740977745
	demonstrated	3.6603012079494963
	messages	3.63551484672488
	invalid	3.2009500594695712
	value	3.1500780683561334
	resource	2.399212771921363
	elements	2.1931330330464425


Topic 006		146.94489105617157
	win32k	31.11556915733567
	privilege	22.43336378400432
	vulnerabilities	19.461220625558408
	window	13.149305856473784
	user-mode	8.430779292300935
	input	8.339669059628271
	ms10-098	4.985397424094845
	pointer	4.107812536215023
	ms11-012	3.9966182323337
	ms10-048	3.977674360816063
	validation	3.525201696412142
	class	3.2815297706449877
	improper	2.825249020367788
	ms13-046	1.9819586053722733
	writeav	0.3721647421009078
	processing	0.3348602239620111
	ms14-045	0.21312282654900375
	bounds	0.20161030238148722
	linking	0.12510915193961875
	broadcast	0.11562215468588917


Topic 007		111.60502665003193
	2005	13.537868655912623
	gdi	11.32672816818118
	sql	9.730076227261803
	report	5.996555030788065
	works	5.657760289632561
	2002	5.523840144335484
	image	5.236078511344336
	expression	4.750027552891901
	client	4.103952106646619
	forefront	4.0903464956542965
